isAbstract,isCity,cap1DicWordNumPer,nonDictWordNumPer,dictWordNumPer,isPubNum,isState,addrNumPer,isPage,digitNumPer,isPostCode,isIntro,singleDigitNumPer,dateNumPer,pubNumPer,isSingleCap,isMayName,noteNumPer,isAffi,isAddr,degreeNumPer,isURL,isPhone,isMonth,isKeyWord,affiNumPer,isPrep,phoneNumPer,linePos,isNote,isCountry,isEmail,cap1NonDicWordNumPer,classfication_tag
0,0,0.0,0.333333333333,0.666666666667,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,1,0,0,0,0.0,1,0.0,9,0,0,0,1.0,true
0,0,0.0,0.666666666667,0.333333333333,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,1,0,0,0,0.0,0,0.0,14,0,0,0,1.0,true
0,0,0.0,0.0,1.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,1,0,0,0,0.0,0,0.0,8,0,0,0,1.0,true
0,0,0.0,0.0,1.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,1,0,0,0,0.0,0,0.0,5,0,0,0,1.0,true
0,0,0.0,0.75,0.25,0,0,0.0,0,0.0,0,0,0.0322580645161,0.0,0.0,0,0,0.0,0,0,0.0,1,0,0,0,0.0,0,0.0,4,0,0,0,1.0,true
0,0,0.0,0.0,1.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,1,0,0,0,0.0,0,0.0,7,0,0,0,1.0,true
0,0,0.0,0.0,1.0,0,0,0.0,0,0.0,0,0,0.0144927536232,0.0,0.0,0,0,0.0,0,0,0.0,1,0,0,0,0.0,1,0.0,11,0,0,0,1.0,true
0,0,0.0,0.0,1.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,1,0.0,0,0,0.0,1,0,0,0,0.0,0,0.0,3,0,0,0,1.0,true
0,0,0.0,0.5,0.5,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,1,0,0,0,0.0,0,0.0,7,0,0,0,1.0,true
0,0,0.0,0.5,0.5,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,1,0,0,0,0.0,0,0.0,11,0,0,0,1.0,true
0,0,0.0,0.0,1.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,1,0,0,0,0.0,0,0.0,10,0,0,0,1.0,true
0,0,0.0,0.5,0.5,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,1,0,0,0,0.0,0,0.0,5,0,0,0,1.0,true
0,0,0.0,0.5,0.5,0,0,0.0,0,0.0,0,0,0.0625,0.0,0.0,0,0,0.0,0,0,0.0,1,0,0,0,0.0,0,0.0,0,0,0,0,1.0,true
0,0,0.0,0.5,0.5,0,0,0.0,0,0.0,0,0,0.0576923076923,0.0,0.0,0,0,0.0,0,0,0.0,1,0,0,0,0.0,0,0.0,0,0,0,0,1.0,true
0,0,0.0,0.0,1.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,1,0,0,0,0.0,0,0.0,8,0,0,0,1.0,true
0,0,0.0,0.0,1.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,1,0,0,0,0.0,0,0.0,12,0,0,0,1.0,true
0,0,0.0,0.0,1.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,1,0,0,0,0.0,0,0.0,9,0,0,0,1.0,true
0,0,0.0,0.0,1.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,1,0,0,0,0.0,0,0.0,14,0,0,0,1.0,true
0,0,0.0,0.0,1.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,2,0,0,0,0.0,0,0.0,4,0,0,0,1.0,true
0,0,0.0,0.5,0.5,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,1,0,0,0,0.0,0,0.0,5,0,0,0,1.0,true
0,0,0.0,0.666666666667,0.333333333333,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,1,0,0,0,0.0,0,0.0,5,0,0,0,1.0,true
0,0,0.0,0.75,0.25,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,1,0,0,0,0.0,0,0.0,7,0,0,0,1.0,true
0,0,0.0,0.0,1.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,1,0,0,0,0.0,1,0.0,5,0,0,0,1.0,true
0,0,0.0,0.0,1.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,2,0,0,0,0.0,0,0.0,9,0,0,0,1.0,true
0,0,0.0,0.5,0.5,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,1,0,0,0,0.0,0,0.0,4,0,0,0,1.0,true
0,0,0.0,0.666666666667,0.333333333333,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,1,0,0,0,0.0,0,0.0,6,0,0,0,1.0,true
0,0,0.0,0.0,1.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,1,0,0,0,0.0,1,0.0,5,0,0,0,1.0,true
0,0,0.0,0.0,1.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,1,0,0,0,0.0,0,0.0,1,0,0,0,1.0,true
0,0,0.0,0.25,0.75,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,1,0.0,0,0,0.0,1,0,0,0,0.0,1,0.0,6,0,0,0,1.0,true
0,0,0.0,0.0,1.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,1,0,0,0,0.0,0,0.0,5,0,0,0,1.0,true
0,0,0.0,0.0,1.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,1,0,0,0,0.0,0,0.0,10,0,0,0,1.0,true
0,0,0.0,0.5,0.5,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,1,0,0,0,0.0,0,0.0,6,0,0,0,1.0,true
0,0,0.0,0.0,1.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,1,0,0,0,0.0,1,0.0,6,0,0,0,1.0,true
0,0,0.0,0.0,1.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,1,0,0,0,0.0,0,0.0,4,0,0,0,1.0,true
0,0,0.0,0.666666666667,0.333333333333,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,1,0,0,0,0.0,0,0.0,6,0,0,0,1.0,true
0,0,0.0,0.0,1.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,1,0,0,0,0.0,0,0.0,14,0,0,0,1.0,true
0,0,0.0,0.0,1.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,1,0,0,0,0.0,0,0.0,18,0,0,0,1.0,true
0,0,0.0,0.0,1.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,1,0,0,0,0.0,0,0.0,5,0,0,0,1.0,true
0,0,0.0,0.0,1.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,1,0,0,0,0.0,0,0.0,10,0,0,0,1.0,true
0,0,0.0,0.0,1.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,1,0,0,0,0.0,0,0.0,3,0,0,0,1.0,true
0,0,0.176470588235,0.736842105263,0.263157894737,4,0,0.00526315789474,0,0.0105263157895,0,0,0.00776699029126,0.00526315789474,0.0210526315789,0,5,0.0368421052632,2,1,0.0210526315789,0,0,1,0,0.0105263157895,35,0.0,14,7,0,0,0.823529411765,false
1,0,0.375,0.805194805195,0.194805194805,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,2,0,0.012987012987,0,0,0.0,0,0,0,0,0.0,11,0.0,4,1,0,0,0.625,false
1,0,0.2,0.739436619718,0.260563380282,2,0,0.0,0,0.00704225352113,0,0,0.0132689987937,0.0,0.0140845070423,0,0,0.0352112676056,1,0,0.00704225352113,0,0,0,0,0.00704225352113,31,0.0,6,5,0,0,0.8,false
0,0,0.222222222222,0.824817518248,0.175182481752,1,0,0.0,0,0.0,0,0,0.00496894409938,0.0,0.00729927007299,1,1,0.029197080292,1,0,0.00729927007299,0,0,0,0,0.00729927007299,18,0.0,3,4,0,0,0.777777777778,false
1,0,0.444444444444,0.770833333333,0.229166666667,1,0,0.00694444444444,0,0.0,0,0,0.0,0.0,0.00694444444444,0,5,0.00694444444444,0,1,0.00694444444444,0,0,0,0,0.0,26,0.0,4,1,0,0,0.555555555556,false
1,0,0.166666666667,0.735849056604,0.264150943396,1,0,0.0,0,0.0,0,0,0.00165562913907,0.0,0.00943396226415,0,0,0.00943396226415,0,0,0.0377358490566,0,0,0,0,0.0,23,0.0,4,1,0,0,0.833333333333,false
1,0,0.333333333333,0.783582089552,0.216417910448,1,0,0.0,0,0.0,0,0,0.0,0.0,0.00746268656716,0,0,0.0149253731343,0,0,0.00746268656716,0,0,0,0,0.0,26,0.0,5,2,0,0,0.666666666667,false
1,0,0.5,0.7,0.3,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0.0,14,0.0,7,0,0,0,0.5,false
1,0,0.181818181818,0.770642201835,0.229357798165,3,0,0.0,0,0.0,0,0,0.00157977883096,0.0,0.0137614678899,0,0,0.045871559633,2,0,0.0137614678899,0,0,0,0,0.00917431192661,37,0.0,6,10,0,0,0.818181818182,false
0,0,0.0,0.8,0.2,1,0,0.00625,0,0.0,0,0,0.0,0.00625,0.00625,0,7,0.025,0,1,0.03125,0,0,1,0,0.0,20,0.0,5,4,0,0,1.0,false
1,0,0.761904761905,0.69262295082,0.30737704918,0,0,0.0,0,0.0,1,0,0.00476568705322,0.0,0.0,2,0,0.0,0,0,0.0327868852459,0,0,0,0,0.0,63,0.0,5,0,0,0,0.238095238095,false
1,0,0.375,0.775401069519,0.224598930481,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,1,6,0.0106951871658,2,0,0.0,0,0,0,0,0.0106951871658,32,0.0,5,2,0,0,0.625,false
1,0,0.375,0.771428571429,0.228571428571,1,0,0.00952380952381,0,0.0,0,0,0.0,0.0,0.00952380952381,1,1,0.00952380952381,0,1,0.00952380952381,0,0,0,0,0.0,20,0.0,6,1,0,0,0.625,false
1,1,0.1,0.759124087591,0.240875912409,1,0,0.0,0,0.014598540146,0,0,0.004914004914,0.0,0.00729927007299,0,0,0.00729927007299,0,0,0.00729927007299,0,0,0,0,0.0,30,0.0,5,1,0,0,0.9,false
1,0,0.538461538462,0.6625,0.3375,0,0,0.0,0,0.05,0,0,0.0257611241218,0.0,0.0,1,4,0.0125,0,0,0.0,0,0,0,0,0.0,20,0.0,5,1,0,0,0.461538461538,false
1,0,0.351351351351,0.779661016949,0.220338983051,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,5,1,0.00847457627119,0,0,0.00423728813559,0,0,0,0,0.0,42,0.0,5,2,0,0,0.648648648649,false
1,0,0.125,0.814814814815,0.185185185185,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0185185185185,1,0,0.0,0,0,0,0,0.0185185185185,8,0.0,4,1,0,0,0.875,false
1,0,0.333333333333,0.794871794872,0.205128205128,0,0,0.0,0,0.0128205128205,0,0,0.0277777777778,0.0,0.0,1,0,0.0128205128205,0,0,0.0,0,0,0,0,0.0,13,0.0,3,1,0,0,0.666666666667,false
1,0,0.111111111111,0.748299319728,0.251700680272,1,0,0.0,0,0.0,0,0,0.0,0.0,0.00680272108844,0,0,0.0136054421769,0,0,0.00680272108844,0,0,0,0,0.0,34,0.0,4,2,0,0,0.888888888889,false
0,0,0.333333333333,0.709090909091,0.290909090909,0,0,0.0,0,0.0,0,0,0.00632911392405,0.0,0.0,1,0,0.0181818181818,0,0,0.0,0,0,0,0,0.0,14,0.0,4,1,0,0,0.666666666667,false
1,0,0.615384615385,0.696113074205,0.303886925795,0,0,0.0,0,0.0,0,0,0.0,0.00353356890459,0.0,3,8,0.0318021201413,0,0,0.00706713780919,0,0,1,0,0.0,65,0.0,8,9,0,0,0.384615384615,false
1,0,0.363636363636,0.810810810811,0.189189189189,2,0,0.0,0,0.0,0,0,0.0,0.0,0.0135135135135,1,1,0.0135135135135,2,0,0.00675675675676,0,0,0,0,0.0135135135135,20,0.0,5,2,0,0,0.636363636364,false
0,0,0.125,0.756097560976,0.243902439024,1,0,0.0,0,0.0,0,0,0.0,0.0,0.0121951219512,0,0,0.0243902439024,0,0,0.0121951219512,0,0,0,0,0.0,18,0.0,2,2,0,0,0.875,false
1,0,0.428571428571,0.78801843318,0.21198156682,1,0,0.0,0,0.00460829493088,0,0,0.00312256049961,0.0,0.00460829493088,0,1,0.00460829493088,0,0,0.00921658986175,0,0,0,0,0.0,42,0.0,5,1,0,0,0.571428571429,false
1,0,0.222222222222,0.770114942529,0.229885057471,1,0,0.0,0,0.0,0,0,0.0,0.0,0.0114942528736,0,1,0.0344827586207,0,0,0.0114942528736,0,0,0,0,0.0,16,0.0,5,3,0,0,0.777777777778,false
1,3,0.315789473684,0.709923664122,0.290076335878,0,0,0.00763358778626,0,0.0,0,0,0.0,0.0,0.0,0,1,0.00763358778626,1,1,0.0,0,0,0,0,0.00763358778626,31,0.0,3,1,0,0,0.684210526316,false
1,0,0.217391304348,0.795847750865,0.204152249135,0,0,0.0,0,0.0,0,0,0.00476758045292,0.0,0.0,0,3,0.0103806228374,0,0,0.00346020761246,0,0,0,0,0.0,55,0.0,8,3,0,0,0.782608695652,false
1,0,0.111111111111,0.863247863248,0.136752136752,0,0,0.0,0,0.0,0,0,0.003125,0.0,0.0,0,0,0.0,0,0,0.00854700854701,0,0,0,0,0.0,14,0.0,5,0,0,0,0.888888888889,false
1,0,0.3125,0.8,0.2,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0.0,43,0.0,9,0,0,0,0.6875,false
1,0,0.285714285714,0.765957446809,0.234042553191,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0106382978723,0,0,0,0,0.0,20,0.0,2,0,0,0,0.714285714286,false
1,0,0.25,0.701492537313,0.298507462687,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0298507462687,0,0,0,0,0.0,17,0.0,5,0,0,0,0.75,false
1,0,0.518518518519,0.732026143791,0.267973856209,1,0,0.0,0,0.0,0,0,0.0,0.0,0.00653594771242,10,2,0.00653594771242,0,0,0.0130718954248,0,0,0,0,0.0,26,0.0,4,1,0,0,0.481481481481,false
1,0,0.428571428571,0.704433497537,0.295566502463,2,0,0.0,0,0.0,0,0,0.00081103000811,0.00492610837438,0.00985221674877,1,1,0.00492610837438,0,0,0.00492610837438,0,0,1,0,0.0,55,0.0,6,1,0,0,0.571428571429,false
1,0,0.222222222222,0.774566473988,0.225433526012,1,0,0.0,0,0.0,0,0,0.0,0.0,0.00578034682081,0,0,0.00578034682081,0,0,0.0115606936416,0,0,0,0,0.0,36,0.0,3,1,0,0,0.777777777778,false
1,0,0.375,0.71,0.29,3,0,0.0,0,0.0,0,0,0.0,0.0,0.03,2,0,0.02,0,0,0.02,0,0,0,0,0.0,23,0.0,2,2,0,0,0.625,false
1,0,0.333333333333,0.794871794872,0.205128205128,1,0,0.0,0,0.0,0,0,0.0,0.0,0.0128205128205,0,0,0.0128205128205,0,0,0.0128205128205,0,0,0,0,0.0,14,0.0,5,1,0,0,0.666666666667,false
1,0,0.25,0.753424657534,0.246575342466,1,0,0.0,0,0.0,0,0,0.0,0.0,0.00684931506849,0,0,0.013698630137,1,0,0.0,0,0,0,0,0.00684931506849,33,0.0,4,2,0,0,0.75,false
0,0,0.1,0.809302325581,0.190697674419,1,0,0.0,0,0.0,0,0,0.0017825311943,0.0,0.0046511627907,0,1,0.0093023255814,0,0,0.0046511627907,0,0,0,0,0.0,38,0.0,4,2,0,0,0.9,false
1,0,0.125,0.697802197802,0.302197802198,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,1,2,0.0,0,0,0.0,0,0,0,0,0.0,51,0.0,7,0,0,0,0.875,false
1,0,0.1875,0.76171875,0.23828125,1,0,0.00390625,0,0.0,0,0,0.0,0.0,0.00390625,2,1,0.01171875,0,1,0.0078125,0,0,0,0,0.0,53,0.0,6,3,0,0,0.8125,false
1,0,0.333333333333,0.689393939394,0.310606060606,1,0,0.0,0,0.0,0,0,0.0,0.0,0.00757575757576,0,0,0.00757575757576,1,0,0.0,0,0,0,0,0.00757575757576,38,0.0,7,1,0,0,0.666666666667,false
1,0,0.181818181818,0.776978417266,0.223021582734,2,0,0.0,0,0.0,0,0,0.0,0.0,0.0143884892086,0,3,0.0503597122302,0,0,0.00719424460432,0,0,0,0,0.0,19,0.0,6,7,0,0,0.818181818182,false
1,0,0.4,0.722627737226,0.277372262774,0,0,0.0,0,0.00729927007299,0,0,0.00385604113111,0.0,0.0,3,0,0.00729927007299,0,0,0.0,0,0,0,0,0.0,33,0.0,6,1,0,0,0.6,false
1,0,0.142857142857,0.732394366197,0.267605633803,1,0,0.0,0,0.0211267605634,0,0,0.0110837438424,0.0,0.00704225352113,1,1,0.00704225352113,0,0,0.0,0,0,0,0,0.0,33,0.0,5,1,0,0,0.857142857143,false
1,0,0.222222222222,0.762162162162,0.237837837838,2,0,0.00540540540541,0,0.0,0,0,0.00112485939258,0.0,0.0108108108108,2,3,0.0162162162162,0,1,0.0162162162162,0,0,0,0,0.0,34,0.0,2,3,0,0,0.777777777778,false
1,0,0.0588235294118,0.79754601227,0.20245398773,1,0,0.0,0,0.0,0,0,0.0,0.0,0.00613496932515,0,1,0.0122699386503,1,0,0.00613496932515,0,0,0,0,0.00613496932515,29,0.0,4,2,0,0,0.941176470588,false
1,0,0.428571428571,0.612676056338,0.387323943662,3,0,0.0,0,0.0,0,0,0.0,0.0,0.0211267605634,1,2,0.0633802816901,4,0,0.0,0,0,0,0,0.0281690140845,40,0.0,3,9,0,0,0.571428571429,false
1,0,0.1,0.684684684685,0.315315315315,0,0,0.0,1,0.0,0,0,0.00341296928328,0.0,0.0,0,0,0.00900900900901,1,0,0.00900900900901,0,0,0,0,0.00900900900901,31,0.0,3,1,0,0,0.9,false
1,0,0.2,0.692307692308,0.307692307692,1,0,0.0,0,0.0,0,0,0.0,0.0,0.0128205128205,0,2,0.025641025641,1,0,0.0128205128205,0,0,0,0,0.0128205128205,19,0.0,4,2,0,0,0.8,false
1,0,0.157894736842,0.729166666667,0.270833333333,2,0,0.0,0,0.0,0,0,0.0,0.0,0.0138888888889,0,0,0.0138888888889,0,0,0.0277777777778,0,0,0,0,0.0,34,0.0,6,2,0,0,0.842105263158,false
1,0,0.428571428571,0.772277227723,0.227722772277,3,0,0.0,0,0.0,0,0,0.0,0.00990099009901,0.029702970297,0,2,0.029702970297,0,0,0.0,0,0,1,0,0.0,15,0.0,10,3,0,0,0.571428571429,false
1,0,0.166666666667,0.783410138249,0.216589861751,5,0,0.0184331797235,0,0.0,0,0,0.0,0.0,0.0230414746544,0,2,0.00921658986175,0,4,0.00460829493088,0,0,0,0,0.0,37,0.0,9,2,0,0,0.833333333333,false
1,0,0.363636363636,0.727777777778,0.272222222222,1,0,0.0,0,0.0222222222222,0,0,0.010550996483,0.0,0.00555555555556,0,0,0.0277777777778,4,0,0.0111111111111,0,0,0,0,0.0222222222222,42,0.0,13,5,0,0,0.636363636364,false
1,0,0.125,0.857142857143,0.142857142857,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0.0,12,0.0,4,0,0,0,0.875,false
0,0,0.363636363636,0.742081447964,0.257918552036,0,0,0.00452488687783,0,0.0,0,0,0.0,0.0,0.0,2,2,0.0180995475113,2,1,0.0,0,0,0,0,0.00904977375566,49,0.0,7,4,0,0,0.636363636364,false
1,0,0.333333333333,0.772727272727,0.227272727273,1,0,0.0,0,0.0,0,0,0.0,0.0,0.00757575757576,0,2,0.0227272727273,2,0,0.00757575757576,0,0,0,0,0.0151515151515,25,0.0,6,3,0,0,0.666666666667,false
1,0,0.304347826087,0.753246753247,0.246753246753,1,0,0.012987012987,0,0.0,0,0,0.0,0.0,0.00649350649351,0,1,0.012987012987,0,2,0.00649350649351,0,0,0,0,0.0,33,0.0,6,2,0,0,0.695652173913,false
0,0,0.111111111111,0.716494845361,0.283505154639,1,0,0.0,0,0.00515463917526,0,0,0.0047664442326,0.0,0.00515463917526,0,3,0.020618556701,0,0,0.00515463917526,0,0,0,0,0.0,48,0.0,3,4,0,0,0.888888888889,false
1,0,0.238095238095,0.766355140187,0.233644859813,5,0,0.0,0,0.0,0,0,0.0,0.0,0.0467289719626,0,1,0.00934579439252,0,0,0.018691588785,0,0,0,0,0.0,17,0.0,5,1,0,0,0.761904761905,false
1,0,0.315789473684,0.773195876289,0.226804123711,1,0,0.0,0,0.0,0,0,0.00101729399797,0.0,0.00515463917526,2,0,0.0154639175258,0,0,0.00515463917526,0,0,0,0,0.0,38,0.0,5,3,0,0,0.684210526316,false
1,0,0.230769230769,0.77868852459,0.22131147541,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,2,0,0.00819672131148,0,0,0.00819672131148,0,0,0,0,0.0,22,0.0,5,1,0,0,0.769230769231,false
1,0,0.333333333333,0.767123287671,0.232876712329,0,0,0.0,0,0.0,0,0,0.00478468899522,0.0,0.0,1,0,0.0,0,0,0.0,0,0,0,0,0.0,32,0.0,4,0,0,0,0.666666666667,false
1,1,0.0588235294118,0.792899408284,0.207100591716,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.00591715976331,1,0,0.0,0,0,0,0,0.00591715976331,32,0.0,6,1,0,0,0.941176470588,false
0,0,0.551724137931,0.748344370861,0.251655629139,4,0,0.0,0,0.00993377483444,0,0,0.00917431192661,0.0,0.0132450331126,11,6,0.00993377483444,0,0,0.00331125827815,0,0,0,0,0.0,53,0.0,8,3,0,0,0.448275862069,false
1,0,0.285714285714,0.710843373494,0.289156626506,1,0,0.0,0,0.0,0,0,0.0,0.0,0.00602409638554,0,0,0.0301204819277,1,0,0.0120481927711,0,0,0,0,0.00602409638554,42,0.0,6,5,0,0,0.714285714286,false
1,0,0.307692307692,0.776923076923,0.223076923077,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.00769230769231,0,0,0.0153846153846,0,0,0,0,0.0,25,0.0,9,1,0,0,0.692307692308,false
1,0,0.3,0.688405797101,0.311594202899,0,0,0.0,0,0.00724637681159,0,0,0.00136425648022,0.0,0.0,2,1,0.00724637681159,0,0,0.0144927536232,0,0,0,0,0.0,37,0.0,8,1,0,0,0.7,false
1,0,0.105263157895,0.765060240964,0.234939759036,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,3,0.0,0,0,0.0,0,0,0,0,0.0,35,0.0,3,0,0,0,0.894736842105,false
1,0,0.347826086957,0.76875,0.23125,0,0,0.00625,0,0.009375,0,0,0.00532268795742,0.0,0.0,15,0,0.003125,0,2,0.003125,0,0,0,0,0.0,54,0.0,3,1,0,0,0.652173913043,false
